,Open,High,Low,Close,Adj Close,Volume,Date,Company
30,75.580002,76.809998,74.169998,75.129997,74.394058,175800.0,2021-08-17,AIN
31,74.800003,75.790001,74.220001,75.360001,74.621811,206100.0,2021-08-18,AIN
32,74.309998,75.459999,74.190002,75.25,74.512878,210400.0,2021-08-19,AIN
33,75.519997,76.870003,75.169998,76.800003,76.047699,104100.0,2021-08-20,AIN
34,77.360001,77.760002,77.07,77.349998,76.592308,185800.0,2021-08-23,AIN
35,77.599998,77.959999,77.07,77.540001,76.780457,122300.0,2021-08-24,AIN
36,77.300003,79.139999,77.300003,78.610001,77.839966,131300.0,2021-08-25,AIN
37,78.300003,79.029999,77.339996,77.349998,76.592308,124200.0,2021-08-26,AIN
38,77.419998,79.900002,77.419998,79.599998,78.820267,137800.0,2021-08-27,AIN
39,79.699997,79.800003,77.959999,78.169998,77.404282,102800.0,2021-08-30,AIN
40,78.239998,79.239998,77.650002,78.330002,77.562714,86500.0,2021-08-31,AIN
41,78.309998,78.309998,77.080002,77.669998,76.909164,65200.0,2021-09-01,AIN
42,77.93,78.82,77.010002,78.220001,77.453781,77900.0,2021-09-02,AIN
43,77.839996,77.93,76.949997,77.419998,76.858139,103100.0,2021-09-03,AIN
44,77.309998,79.830002,77.260002,79.169998,78.595444,153700.0,2021-09-07,AIN
45,78.919998,79.169998,77.849998,78.32,77.75161,86300.0,2021-09-08,AIN
46,78.07,79.050003,77.489998,78.260002,77.692047,143500.0,2021-09-09,AIN
47,79.059998,79.059998,77.0,77.059998,76.500755,120700.0,2021-09-10,AIN
48,77.940002,78.940002,76.989998,78.93,78.357193,86300.0,2021-09-13,AIN
49,79.599998,79.790001,77.379997,77.879997,77.314804,112700.0,2021-09-14,AIN
50,77.709999,78.669998,77.110001,78.510002,77.940231,136900.0,2021-09-15,AIN
51,79.099998,79.099998,76.440002,76.550003,75.994461,116400.0,2021-09-16,AIN
52,76.949997,78.279999,76.230003,77.669998,77.106323,352600.0,2021-09-17,AIN
53,76.129997,77.699997,75.669998,77.099998,76.540466,105500.0,2021-09-20,AIN
54,77.959999,77.959999,74.769997,75.160004,74.614555,145400.0,2021-09-21,AIN
55,75.980003,77.779999,75.050003,76.589996,76.034164,111000.0,2021-09-22,AIN
56,77.139999,79.010002,76.57,78.559998,77.989868,103900.0,2021-09-23,AIN
57,78.279999,79.379997,77.720001,78.349998,77.781395,114900.0,2021-09-24,AIN
58,78.580002,80.360001,78.580002,79.620003,79.042183,103900.0,2021-09-27,AIN
59,79.809998,79.809998,77.050003,77.370003,76.80851,121100.0,2021-09-28,AIN
60,78.139999,78.889999,77.339996,78.660004,78.089149,85300.0,2021-09-29,AIN
61,79.419998,79.419998,76.779999,76.870003,76.312141,62600.0,2021-09-30,AIN
62,77.470001,80.019997,77.040001,79.309998,78.734428,120200.0,2021-10-01,AIN
63,79.639999,80.239998,78.720001,79.720001,79.141457,102700.0,2021-10-04,AIN
64,80.230003,81.230003,78.690002,80.43,79.846298,79300.0,2021-10-05,AIN
65,79.559998,80.620003,77.699997,79.68,79.101746,81600.0,2021-10-06,AIN
66,80.470001,81.989998,80.419998,81.510002,80.918465,84300.0,2021-10-07,AIN
67,81.379997,81.720001,80.650002,81.190002,80.600792,38600.0,2021-10-08,AIN
68,81.269997,81.709999,79.779999,79.879997,79.300293,53200.0,2021-10-11,AIN
69,80.120003,81.199997,79.849998,80.75,80.163979,50000.0,2021-10-12,AIN
70,80.57,80.739998,79.510002,80.5,79.915787,58300.0,2021-10-13,AIN
71,81.470001,82.230003,81.360001,81.760002,81.166649,75600.0,2021-10-14,AIN
72,82.860001,82.860001,80.239998,80.279999,79.697388,99100.0,2021-10-15,AIN
73,79.82,81.169998,79.510002,80.400002,79.816521,82400.0,2021-10-18,AIN
74,80.910004,80.910004,79.639999,80.529999,79.945572,52600.0,2021-10-19,AIN
75,80.529999,81.620003,79.599998,81.480003,80.88868,45000.0,2021-10-20,AIN
76,81.550003,81.919998,81.029999,81.739998,81.14679,100600.0,2021-10-21,AIN
77,81.870003,82.699997,80.739998,81.129997,80.541222,72900.0,2021-10-22,AIN
78,80.93,81.550003,80.5,81.269997,80.680206,83400.0,2021-10-25,AIN
79,82.580002,86.099998,82.370003,82.599998,82.000549,192400.0,2021-10-26,AIN
80,82.339996,83.050003,79.339996,79.360001,78.784065,99100.0,2021-10-27,AIN
81,80.150002,80.940002,79.870003,80.080002,79.49884,80400.0,2021-10-28,AIN
82,80.279999,80.889999,79.889999,80.650002,80.064705,116200.0,2021-10-29,AIN
83,80.910004,84.519997,80.910004,83.0,82.397644,153000.0,2021-11-01,AIN
84,82.82,82.970001,80.940002,81.470001,80.878761,81400.0,2021-11-02,AIN
85,80.910004,82.980003,80.519997,82.470001,81.871498,111000.0,2021-11-03,AIN
86,82.75,83.870003,82.669998,83.870003,83.261345,104600.0,2021-11-04,AIN
87,85.029999,88.599998,85.029999,88.269997,87.62941,134000.0,2021-11-05,AIN
88,89.209999,89.230003,87.889999,88.550003,87.907379,90500.0,2021-11-08,AIN
89,88.599998,88.599998,87.019997,87.760002,87.123108,99500.0,2021-11-09,AIN
90,87.709999,88.629997,87.220001,88.239998,87.599617,78800.0,2021-11-10,AIN
91,88.129997,88.82,87.580002,88.029999,87.391136,95500.0,2021-11-11,AIN
92,88.720001,88.730003,87.529999,88.029999,87.391136,75800.0,2021-11-12,AIN
93,88.809998,89.0,87.839996,88.080002,87.440781,129900.0,2021-11-15,AIN
94,87.779999,89.040001,87.43,87.690002,87.053619,106200.0,2021-11-16,AIN
95,87.599998,88.400002,86.559998,87.029999,86.398399,131900.0,2021-11-17,AIN
96,86.900002,87.75,85.790001,87.559998,86.924553,109300.0,2021-11-18,AIN
97,86.860001,87.540001,85.720001,86.839996,86.209778,96900.0,2021-11-19,AIN
98,87.059998,88.400002,85.900002,87.209999,86.577095,148500.0,2021-11-22,AIN
99,87.589996,88.639999,87.510002,87.669998,87.033752,105000.0,2021-11-23,AIN
100,87.330002,88.25,86.610001,87.75,87.113174,70800.0,2021-11-24,AIN
101,84.980003,85.410004,81.870003,82.68,82.079971,77600.0,2021-11-26,AIN
102,83.739998,83.739998,81.849998,82.209999,81.61338,116900.0,2021-11-29,AIN
103,81.330002,82.260002,80.660004,80.93,80.342674,147500.0,2021-11-30,AIN
104,83.120003,83.120003,79.419998,79.43,78.853561,93600.0,2021-12-01,AIN
105,80.190002,83.849998,79.980003,83.550003,82.943665,154700.0,2021-12-02,AIN
106,84.0,84.0,81.790001,82.800003,82.199104,124100.0,2021-12-03,AIN
107,84.160004,86.239998,84.160004,84.440002,83.827202,132500.0,2021-12-06,AIN
108,85.32,86.690002,85.32,86.519997,85.892105,140300.0,2021-12-07,AIN
109,86.5,87.449997,86.160004,86.669998,86.041016,78100.0,2021-12-08,AIN
110,85.699997,86.830002,85.519997,86.410004,85.782906,204300.0,2021-12-09,AIN
111,87.07,87.699997,86.349998,87.18,86.547318,68500.0,2021-12-10,AIN
112,86.480003,87.260002,84.779999,85.470001,84.849724,104700.0,2021-12-13,AIN
113,85.139999,86.730003,84.419998,84.800003,84.184586,150300.0,2021-12-14,AIN
114,84.419998,86.419998,83.209999,86.199997,85.574417,190600.0,2021-12-15,AIN
115,86.709999,87.099998,83.32,83.360001,82.755035,131000.0,2021-12-16,AIN
116,82.739998,84.709999,82.089996,83.150002,82.546555,358900.0,2021-12-17,AIN
117,82.239998,84.0,81.0,83.550003,82.943665,296700.0,2021-12-20,AIN
118,84.339996,88.199997,84.339996,88.029999,87.391136,359100.0,2021-12-21,AIN
119,87.839996,90.440002,87.669998,88.43,87.788246,369700.0,2021-12-22,AIN
120,88.650002,89.230003,87.900002,88.529999,87.887512,135200.0,2021-12-23,AIN
121,88.089996,89.690002,87.809998,89.410004,88.972183,136000.0,2021-12-27,AIN
122,89.019997,90.699997,89.019997,89.919998,89.479683,250900.0,2021-12-28,AIN
123,90.089996,90.260002,88.57,89.139999,88.703499,96300.0,2021-12-29,AIN
124,89.220001,90.209999,87.610001,87.699997,87.270554,85700.0,2021-12-30,AIN
125,87.470001,89.010002,87.470001,88.449997,88.016876,67700.0,2021-12-31,AIN
126,89.389999,90.260002,88.68,89.489998,89.051788,89100.0,2022-01-03,AIN
127,90.0,90.489998,89.160004,89.379997,88.942322,116100.0,2022-01-04,AIN
128,89.910004,90.010002,87.349998,87.580002,87.151146,134800.0,2022-01-05,AIN
129,88.169998,89.089996,87.559998,88.489998,88.056686,103500.0,2022-01-06,AIN
130,89.519997,91.529999,89.139999,89.379997,88.942322,186900.0,2022-01-07,AIN
131,88.989998,89.279999,87.629997,89.18,88.743301,123200.0,2022-01-10,AIN
132,89.269997,89.269997,87.480003,87.660004,87.230751,128400.0,2022-01-11,AIN
133,88.389999,88.900002,86.910004,87.330002,86.902367,111800.0,2022-01-12,AIN
134,87.209999,89.610001,87.209999,88.419998,87.98703,65900.0,2022-01-13,AIN
135,87.75,88.940002,86.860001,88.900002,88.464676,156000.0,2022-01-14,AIN
136,88.089996,88.82,86.370003,86.790001,86.365013,101400.0,2022-01-18,AIN
137,86.68,87.360001,85.089996,85.360001,84.942009,91200.0,2022-01-19,AIN
138,85.449997,87.269997,83.900002,84.209999,83.797638,194400.0,2022-01-20,AIN
139,84.230003,85.900002,82.940002,83.379997,82.971703,226100.0,2022-01-21,AIN
140,82.059998,85.110001,80.900002,84.459999,84.046417,223500.0,2022-01-24,AIN
141,83.459999,84.089996,80.910004,83.370003,82.961761,145400.0,2022-01-25,AIN
142,84.550003,86.32,81.18,82.110001,81.707932,166600.0,2022-01-26,AIN
143,82.620003,83.510002,80.480003,80.839996,80.444145,96200.0,2022-01-27,AIN
144,80.790001,81.779999,78.699997,81.669998,81.270081,212200.0,2022-01-28,AIN
145,80.809998,83.709999,80.470001,83.709999,83.300087,124800.0,2022-01-31,AIN
146,83.239998,85.010002,82.910004,84.970001,84.553925,185700.0,2022-02-01,AIN
147,84.540001,85.660004,83.480003,85.059998,84.643478,227200.0,2022-02-02,AIN
148,84.339996,85.699997,84.18,84.419998,84.006615,181300.0,2022-02-03,AIN
149,83.790001,85.349998,82.510002,84.860001,84.444458,135600.0,2022-02-04,AIN
150,84.480003,86.239998,83.900002,85.639999,85.220642,164400.0,2022-02-07,AIN
151,86.059998,87.629997,86.050003,87.519997,87.091431,153400.0,2022-02-08,AIN
152,88.0,88.730003,87.989998,88.489998,88.056686,104000.0,2022-02-09,AIN
153,86.910004,88.980003,86.910004,87.93,87.499428,185700.0,2022-02-10,AIN
154,88.209999,88.57,86.82,87.870003,87.439728,124000.0,2022-02-11,AIN
155,87.959999,88.980003,87.370003,88.660004,88.225861,170300.0,2022-02-14,AIN
156,88.879997,91.25,88.879997,91.25,90.803169,171900.0,2022-02-15,AIN
157,86.489998,90.349998,84.860001,89.169998,88.733353,330700.0,2022-02-16,AIN
158,88.019997,89.129997,87.150002,88.5,88.066635,128500.0,2022-02-17,AIN
159,87.959999,89.519997,87.809998,88.589996,88.156189,136700.0,2022-02-18,AIN
160,86.379997,87.0,84.919998,85.529999,85.111176,186300.0,2022-02-22,AIN
161,86.389999,86.389999,84.400002,84.690002,84.275291,114300.0,2022-02-23,AIN
162,82.93,85.309998,82.540001,84.989998,84.573822,161500.0,2022-02-24,AIN
163,85.449997,86.650002,84.440002,86.0,85.57888,200700.0,2022-02-25,AIN
164,85.519997,87.940002,84.769997,87.82,87.389969,207900.0,2022-02-28,AIN
165,87.599998,87.699997,81.839996,83.349998,82.941849,215200.0,2022-03-01,AIN
166,84.32,87.190002,84.32,86.779999,86.355057,170200.0,2022-03-02,AIN
167,86.82,86.910004,85.269997,86.309998,85.88736,104800.0,2022-03-03,AIN
168,85.040001,85.900002,84.239998,85.43,85.011665,169400.0,2022-03-04,AIN
169,85.57,86.230003,82.970001,83.379997,82.971703,245200.0,2022-03-07,AIN
170,83.940002,85.32,82.709999,82.800003,82.394547,164100.0,2022-03-08,AIN
171,84.589996,84.949997,83.470001,83.980003,83.568771,215000.0,2022-03-09,AIN
172,82.57,83.620003,81.910004,83.260002,82.852295,90800.0,2022-03-10,AIN
173,83.699997,84.669998,83.639999,84.089996,83.678223,117200.0,2022-03-11,AIN
174,84.519997,85.470001,83.57,85.040001,84.623581,145100.0,2022-03-14,AIN
175,85.709999,86.010002,84.07,85.349998,84.932053,108900.0,2022-03-15,AIN
176,86.330002,87.419998,85.230003,86.870003,86.444618,100200.0,2022-03-16,AIN
177,85.989998,87.510002,85.989998,86.970001,86.544128,82000.0,2022-03-17,AIN
178,86.519997,87.089996,85.239998,86.989998,86.773552,240500.0,2022-03-18,AIN
179,86.440002,87.599998,85.889999,86.68,86.464325,141100.0,2022-03-21,AIN
180,87.470001,88.209999,86.25,86.75,86.534157,155900.0,2022-03-22,AIN
181,85.889999,86.410004,84.800003,85.010002,84.798485,178400.0,2022-03-23,AIN
182,85.699997,86.410004,84.389999,86.410004,86.195007,190500.0,2022-03-24,AIN
183,86.040001,87.800003,86.040001,87.470001,87.252365,142400.0,2022-03-25,AIN
184,86.949997,86.949997,84.709999,85.32,85.107712,134100.0,2022-03-28,AIN
185,86.349998,87.910004,85.779999,86.0,85.786018,223600.0,2022-03-29,AIN
186,85.940002,86.669998,85.089996,85.25,85.037888,133800.0,2022-03-30,AIN
187,84.910004,85.910004,83.620003,84.32,84.110199,167000.0,2022-03-31,AIN
188,84.989998,85.82,83.830002,85.809998,85.596489,201200.0,2022-04-01,AIN
189,85.889999,85.910004,83.82,85.809998,85.596489,165300.0,2022-04-04,AIN
190,85.650002,85.849998,82.68,82.779999,82.574028,176300.0,2022-04-05,AIN
191,82.050003,82.940002,81.580002,82.190002,81.985504,195200.0,2022-04-06,AIN
192,82.470001,82.57,81.620003,82.099998,81.895721,189500.0,2022-04-07,AIN
193,82.110001,82.610001,80.550003,80.699997,80.499207,217000.0,2022-04-08,AIN
194,80.900002,82.699997,80.57,80.730003,80.529137,159600.0,2022-04-11,AIN
195,81.169998,82.730003,81.169998,81.370003,81.167542,162500.0,2022-04-12,AIN
196,81.519997,82.410004,81.519997,81.980003,81.776024,152300.0,2022-04-13,AIN
197,82.349998,82.889999,81.559998,81.75,81.546593,148000.0,2022-04-14,AIN
198,81.370003,83.150002,81.239998,82.519997,82.314674,221800.0,2022-04-18,AIN
199,82.910004,84.959999,82.910004,84.589996,84.379524,165000.0,2022-04-19,AIN
200,85.410004,86.07,84.150002,84.529999,84.319679,216900.0,2022-04-20,AIN
201,85.5,86.029999,84.610001,84.779999,84.569054,219600.0,2022-04-21,AIN
202,84.050003,84.389999,82.75,83.110001,82.903214,181900.0,2022-04-22,AIN
203,83.269997,83.529999,81.330002,83.330002,83.122665,234300.0,2022-04-25,AIN
204,80.0,81.489998,76.629997,76.690002,76.499184,416300.0,2022-04-26,AIN
205,76.029999,77.470001,75.470001,76.419998,76.229858,253200.0,2022-04-27,AIN
206,77.389999,80.389999,76.849998,80.349998,80.150078,194200.0,2022-04-28,AIN
207,79.919998,80.93,77.910004,78.220001,78.025383,166600.0,2022-04-29,AIN
208,77.82,79.400002,76.690002,78.389999,78.194954,152000.0,2022-05-02,AIN
209,78.029999,80.18,78.029999,79.480003,79.282249,132800.0,2022-05-03,AIN
210,79.660004,82.519997,79.629997,82.389999,82.185005,177100.0,2022-05-04,AIN
211,81.419998,81.709999,78.379997,79.440002,79.242348,139200.0,2022-05-05,AIN
212,79.279999,79.790001,77.940002,79.019997,78.823387,122700.0,2022-05-06,AIN
213,78.370003,79.550003,77.720001,78.589996,78.394455,219000.0,2022-05-09,AIN
214,79.459999,79.699997,77.190002,78.720001,78.524132,164700.0,2022-05-10,AIN
215,79.089996,81.239998,77.959999,78.82,78.623886,191000.0,2022-05-11,AIN
216,78.860001,79.5,77.360001,79.239998,79.042839,163400.0,2022-05-12,AIN
217,79.760002,82.25,79.760002,81.760002,81.556572,223100.0,2022-05-13,AIN
218,81.059998,83.410004,80.410004,82.029999,81.825897,143400.0,2022-05-16,AIN
219,83.370003,84.709999,82.839996,84.639999,84.429405,114000.0,2022-05-17,AIN
220,83.470001,85.040001,83.279999,84.07,83.860825,210700.0,2022-05-18,AIN
221,83.440002,84.559998,82.309998,82.82,82.61393,198100.0,2022-05-19,AIN
222,83.459999,83.459999,80.089996,81.769997,81.566544,138200.0,2022-05-20,AIN
223,82.900002,83.82,82.269997,82.980003,82.773537,192900.0,2022-05-23,AIN
224,82.459999,82.459999,80.529999,81.639999,81.436867,163200.0,2022-05-24,AIN
225,81.800003,82.669998,81.220001,82.150002,81.945602,116500.0,2022-05-25,AIN
226,83.089996,84.449997,82.970001,83.910004,83.701225,148600.0,2022-05-26,AIN
227,84.459999,86.300003,84.459999,86.160004,85.945625,98200.0,2022-05-27,AIN
228,84.830002,85.330002,84.0,84.400002,84.190002,129900.0,2022-05-31,AIN
229,85.190002,85.190002,82.900002,83.809998,83.601463,128400.0,2022-06-01,AIN
230,84.339996,85.709999,84.0,85.699997,85.486763,168100.0,2022-06-02,AIN
231,84.949997,85.360001,83.870003,84.400002,84.190002,80200.0,2022-06-03,AIN
232,85.120003,86.550003,84.32,86.379997,86.379997,103700.0,2022-06-06,AIN
233,85.699997,88.089996,85.57,87.910004,87.910004,89600.0,2022-06-07,AIN
234,87.059998,87.059998,84.800003,85.739998,85.739998,101200.0,2022-06-08,AIN
235,85.389999,85.690002,84.370003,84.540001,84.540001,70900.0,2022-06-09,AIN
236,83.010002,83.470001,81.419998,81.620003,81.620003,91100.0,2022-06-10,AIN
237,79.849998,80.290001,78.209999,78.889999,78.889999,145300.0,2022-06-13,AIN
238,78.910004,79.900002,78.410004,79.239998,79.239998,109500.0,2022-06-14,AIN
239,80.0,81.07,78.82,79.93,79.93,164500.0,2022-06-15,AIN
240,78.489998,78.489998,75.620003,75.940002,75.940002,200700.0,2022-06-16,AIN
241,76.830002,77.230003,75.239998,76.370003,76.370003,394900.0,2022-06-17,AIN
242,77.910004,79.110001,76.279999,78.099998,78.099998,129400.0,2022-06-21,AIN
243,76.860001,77.959999,76.589996,77.470001,77.470001,97300.0,2022-06-22,AIN
244,77.32,77.580002,76.18,77.199997,77.199997,88100.0,2022-06-23,AIN
245,77.860001,79.769997,77.860001,79.290001,79.290001,189300.0,2022-06-24,AIN
246,80.279999,80.620003,79.07,80.18,80.18,85600.0,2022-06-27,AIN
247,81.129997,82.019997,78.379997,78.459999,78.459999,119300.0,2022-06-28,AIN
248,78.5,78.510002,77.059998,78.269997,78.269997,96500.0,2022-06-29,AIN
249,77.230003,78.900002,76.639999,78.790001,78.790001,128700.0,2022-06-30,AIN
250,78.290001,80.540001,77.970001,80.110001,80.110001,126600.0,2022-07-01,AIN
251,78.68,79.129997,76.489998,79.080002,79.080002,175100.0,2022-07-05,AIN
